Date,Time,Open,High,Low,Close,Volume
20100101,00:00:00,0.94450,0.94640,0.94330,0.94370,100
20100101,01:00:00,0.94370,0.94370,0.94330,0.94370,80
20100101,02:00:00,0.94335,0.94353,0.94335,0.94337,96
20100101,03:00:00,0.94343,0.94353,0.94335,0.94343,96
20100101,04:00:00,0.94345,0.94353,0.94335,0.94343,92
20100101,05:00:00,0.94350,0.94353,0.94335,0.94335,108
20100101,06:00:00,0.94338,0.94353,0.94335,0.94347,88
20100101,07:00:00,0.94345,0.94350,0.94335,0.94343,96
20100101,08:00:00,0.94343,0.94353,0.94337,0.94350,76
20100101,09:00:00,0.94345,0.94353,0.94335,0.94343,80
20100101,10:00:00,0.94343,0.94350,0.94335,0.94335,80
20100101,11:00:00,0.94350,0.94353,0.94335,0.94343,104
20100101,12:00:00,0.94343,0.94353,0.94335,0.94350,80
20100101,13:00:00,0.94342,0.94353,0.94335,0.94343,104
20100101,14:00:00,0.94343,0.94353,0.94335,0.94343,104
20100101,15:00:00,0.94340,0.94353,0.94335,0.94335,84
20100101,16:00:00,0.94350,0.94350,0.94335,0.94342,80
20100101,17:00:00,0.94343,0.94353,0.94335,0.94337,84
20100101,18:00:00,0.94342,0.94353,0.94335,0.94343,80
20100101,19:00:00,0.94343,0.94353,0.94335,0.94353,100
20100101,20:00:00,0.94347,0.94353,0.94335,0.94350,92
20100101,21:00:00,0.94342,0.94353,0.94335,0.94350,124
20100101,22:00:00,0.94342,0.94353,0.94335,0.94343,108
20100101,23:00:00,0.94353,0.94353,0.94335,0.94337,116
20100104,00:00:00,0.94437,0.94491,0.94031,0.94120,720
20100104,01:00:00,0.94122,0.94230,0.93926,0.93930,768
20100104,02:00:00,0.94000,0.94000,0.93970,0.93970,148
20100104,03:00:00,0.94080,0.94130,0.93910,0.93990,544
20100104,04:00:00,0.93710,0.93740,0.93630,0.93710,332
20100104,05:00:00,0.93580,0.93820,0.93580,0.93800,604
20100104,06:00:00,0.93770,0.93870,0.93750,0.93840,576
20100104,07:00:00,0.93850,0.93910,0.93740,0.93890,440
20100104,08:00:00,0.93940,0.94030,0.93900,0.94020,312
20100104,11:00:00,0.94020,0.94150,0.94010,0.94120,540
20100104,12:00:00,0.94030,0.94120,0.94030,0.94050,444
20100104,13:00:00,0.94090,0.94100,0.93990,0.93990,184
20100104,14:00:00,0.94020,0.94170,0.93980,0.94130,416
20100104,16:00:00,0.94370,0.94460,0.94370,0.94430,544
20100104,17:00:00,0.94590,0.94590,0.94540,0.94550,328
20100104,18:00:00,0.94850,0.94860,0.94680,0.94740,388
20100104,19:00:00,0.94740,0.94780,0.94720,0.94760,76
20100104,20:00:00,0.94900,0.94950,0.94840,0.94940,308
20100104,21:00:00,0.94940,0.95040,0.94840,0.94940,304
20100104,22:00:00,0.94970,0.95050,0.94900,0.95010,480
20100104,23:00:00,0.95110,0.95150,0.95040,0.95150,204
20100105,00:00:00,0.94990,0.95050,0.94930,0.94980,180
20100105,01:00:00,0.94970,0.95040,0.94910,0.94970,280
20100105,03:00:00,0.95070,0.95080,0.94900,0.94910,228
20100105,04:00:00,0.94900,0.94920,0.94780,0.94890,572
20100105,05:00:00,0.94790,0.94850,0.94740,0.94790,272
20100105,06:00:00,0.94820,0.94900,0.94730,0.94870,176
20100105,07:00:00,0.94920,0.94930,0.94890,0.94910,140
20100105,08:00:00,0.94840,0.94850,0.94810,0.94840,36
20100105,09:00:00,0.94740,0.94860,0.94740,0.94840,272
20100105,11:00:00,0.94810,0.94880,0.94770,0.94860,380
20100105,12:00:00,0.94900,0.95000,0.94860,0.94990,248
20100105,13:00:00,0.94880,0.94920,0.94880,0.94890,52
