Date,Time,Open,High,Low,Close,Volume
20100101,00:00:00,1.05225,1.05332,1.05150,1.05158,784
20100101,01:00:00,1.05158,1.05168,1.05137,1.05148,1008
20100101,02:00:00,1.05150,1.05165,1.05143,1.05160,1572
20100101,03:00:00,1.05150,1.05160,1.05127,1.05135,936
20100101,04:00:00,1.05138,1.05168,1.05133,1.05155,5084
20100101,05:00:00,1.05153,1.05167,1.05150,1.05158,5808
20100101,06:00:00,1.05158,1.05167,1.05146,1.05163,6508
20100101,07:00:00,1.05163,1.05168,1.05153,1.05158,4952
20100101,08:00:00,1.05129,1.05168,1.05129,1.05165,8428
20100101,09:00:00,1.05158,1.05168,1.05147,1.05160,15868
20100101,10:00:00,1.05158,1.05168,1.05142,1.05165,13268
20100101,11:00:00,1.05165,1.05168,1.05147,1.05158,12316
20100101,12:00:00,1.05160,1.05168,1.05143,1.05160,10144
20100101,13:00:00,1.05160,1.05165,1.05148,1.05158,6964
20100101,14:00:00,1.05155,1.05168,1.05147,1.05158,8436
20100101,15:00:00,1.05158,1.05168,1.05138,1.05158,7304
20100101,16:00:00,1.05158,1.05168,1.05147,1.05158,6492
20100101,17:00:00,1.05158,1.05168,1.05148,1.05155,7236
20100101,18:00:00,1.05160,1.05168,1.05153,1.05158,5860
20100101,19:00:00,1.05155,1.05167,1.05145,1.05158,2144
20100101,20:00:00,1.05160,1.05165,1.05145,1.05158,2088
20100101,21:00:00,1.05158,1.05168,1.05145,1.05160,1892
20100101,22:00:00,1.05158,1.05165,1.05147,1.05163,1440
20100101,23:00:00,1.05160,1.05165,1.05147,1.05155,2228
20100104,00:00:00,1.05125,1.05178,1.04585,1.04675,1116
20100104,01:00:00,1.04675,1.04815,1.04675,1.04715,2044
20100104,02:00:00,1.04715,1.04980,1.04700,1.04965,4436
20100104,03:00:00,1.04965,1.05165,1.04920,1.04960,3812
20100104,04:00:00,1.04960,1.04960,1.04520,1.04525,4328
20100104,05:00:00,1.04525,1.04765,1.04505,1.04675,2276
20100104,06:00:00,1.04675,1.04700,1.04575,1.04625,4088
20100104,07:00:00,1.04625,1.04685,1.04520,1.04540,4100
20100104,08:00:00,1.04535,1.04795,1.04535,1.04715,3048
20100104,09:00:00,1.04710,1.04880,1.04630,1.04660,8528
20100104,10:00:00,1.04660,1.04660,1.04075,1.04080,9492
20100104,11:00:00,1.04080,1.04190,1.03995,1.04005,5284
20100104,12:00:00,1.04005,1.04080,1.03830,1.04000,4532
20100104,13:00:00,1.03995,1.04005,1.03785,1.03795,5532
20100104,14:00:00,1.03795,1.04040,1.03795,1.04035,3604
20100104,15:00:00,1.04035,1.04055,1.03700,1.03995,15012
20100104,16:00:00,1.03995,1.04015,1.03845,1.03985,12236
20100104,17:00:00,1.03985,1.04085,1.03510,1.03535,16716
20100104,18:00:00,1.03515,1.03910,1.03510,1.03770,18872
20100104,19:00:00,1.03770,1.03955,1.03755,1.03950,12648
20100104,20:00:00,1.03955,1.04155,1.03945,1.04075,11456
20100104,21:00:00,1.04075,1.04235,1.04065,1.04220,10176
20100104,22:00:00,1.04220,1.04245,1.04065,1.04145,7188
20100104,23:00:00,1.04135,1.04245,1.04125,1.04155,4536
20100105,00:00:00,1.04130,1.04175,1.04015,1.04155,2044
20100105,01:00:00,1.04155,1.04195,1.04105,1.04105,1684
20100105,02:00:00,1.04105,1.04105,1.03870,1.04040,4108
20100105,03:00:00,1.04045,1.04090,1.03915,1.03965,3768
20100105,04:00:00,1.03965,1.04065,1.03935,1.03935,3268
20100105,05:00:00,1.03940,1.03945,1.03848,1.03930,2948
20100105,06:00:00,1.03930,1.03955,1.03760,1.03915,3832
20100105,07:00:00,1.03915,1.04015,1.03685,1.03775,4012
20100105,08:00:00,1.03770,1.03860,1.03645,1.03650,4776
20100105,09:00:00,1.03650,1.03805,1.03605,1.03785,7500
20100105,10:00:00,1.03785,1.04100,1.03775,1.03895,9152
20100105,11:00:00,1.03890,1.03905,1.03710,1.03770,5760
20100105,12:00:00,1.03775,1.03855,1.03745,1.03835,4844
