Date,Time,Open,High,Low,Close,Volume
20100101,00:00:00,0.98280,0.98370,0.98020,0.98020,240
20100101,01:00:00,0.98370,0.98370,0.98020,0.98020,232
20100101,02:00:00,0.98029,0.98037,0.97999,0.98027,924
20100101,03:00:00,0.98024,0.98037,0.97937,0.98029,916
20100101,04:00:00,0.98022,0.98037,0.98007,0.98030,1388
20100101,05:00:00,0.98030,0.98037,0.98007,0.98037,1268
20100101,06:00:00,0.98034,0.98037,0.97925,0.97935,2628
20100101,07:00:00,0.97935,0.98035,0.97934,0.98032,2016
20100101,08:00:00,0.98032,0.98037,0.98022,0.98034,2352
20100101,09:00:00,0.98034,0.98037,0.98020,0.98032,3836
20100101,10:00:00,0.98035,0.98037,0.98023,0.98035,3996
20100101,11:00:00,0.98032,0.98037,0.98019,0.98035,3820
20100101,12:00:00,0.98034,0.98037,0.97932,0.98035,2752
20100101,13:00:00,0.98034,0.98037,0.98025,0.98037,1984
20100101,14:00:00,0.98037,0.98037,0.98029,0.98034,2688
20100101,15:00:00,0.98035,0.98037,0.97934,0.98037,2212
20100101,16:00:00,0.98032,0.98037,0.98024,0.98035,1748
20100101,17:00:00,0.98034,0.98037,0.98025,0.98034,2084
20100101,18:00:00,0.98034,0.98037,0.98027,0.98037,1876
20100101,19:00:00,0.98037,0.98037,0.98027,0.98035,1200
20100101,20:00:00,0.98035,0.98037,0.98027,0.98035,624
20100101,21:00:00,0.98037,0.98037,0.98024,0.98034,660
20100101,22:00:00,0.98035,0.98037,0.98022,0.98027,504
20100101,23:00:00,0.98027,0.98037,0.97999,0.98010,648
20100104,00:00:00,0.98458,0.98839,0.98400,0.98751,976
20100104,01:00:00,0.98750,0.98864,0.98613,0.98864,948
20100104,02:00:00,0.98840,0.98850,0.98790,0.98790,76
20100104,03:00:00,0.98760,0.98860,0.98740,0.98850,156
20100104,04:00:00,0.99060,0.99170,0.99010,0.99100,404
20100104,05:00:00,0.99120,0.99180,0.99030,0.99090,268
20100104,06:00:00,0.99030,0.99110,0.98980,0.99100,600
20100104,07:00:00,0.99020,0.99130,0.98980,0.99030,364
20100104,08:00:00,0.98980,0.99040,0.98910,0.98960,316
20100104,09:00:00,0.99310,0.99310,0.99230,0.99280,144
20100104,10:00:00,0.99430,0.99450,0.99370,0.99400,112
20100104,11:00:00,0.99460,0.99530,0.99370,0.99450,232
20100104,12:00:00,0.99410,0.99410,0.99340,0.99400,84
20100104,15:00:00,0.99300,0.99370,0.99050,0.99120,280
20100104,16:00:00,0.98930,0.99010,0.98930,0.99010,280
20100104,18:00:00,0.99100,0.99120,0.99040,0.99100,120
20100104,19:00:00,0.99170,0.99180,0.98960,0.98980,572
20100104,20:00:00,0.98950,0.98990,0.98840,0.98890,128
20100104,21:00:00,0.98770,0.98780,0.98740,0.98740,56
20100104,22:00:00,0.98790,0.98790,0.98720,0.98780,52
20100104,23:00:00,0.98840,0.98890,0.98790,0.98840,204
20100105,00:00:00,0.98860,0.98910,0.98730,0.98780,308
20100105,01:00:00,0.98800,0.98860,0.98750,0.98830,360
20100105,02:00:00,0.98840,0.98900,0.98820,0.98820,88
20100105,03:00:00,0.98900,0.98920,0.98850,0.98870,136
20100105,04:00:00,0.98860,0.98900,0.98790,0.98860,700
20100105,05:00:00,0.98980,0.99020,0.98910,0.98950,420
20100105,06:00:00,0.98950,0.98970,0.98890,0.98940,204
20100105,07:00:00,0.98960,0.98990,0.98870,0.98920,176
20100105,08:00:00,0.98950,0.99010,0.98920,0.98930,180
20100105,09:00:00,0.99010,0.99020,0.98950,0.99010,68
20100105,11:00:00,0.99190,0.99230,0.99140,0.99220,100
20100105,12:00:00,0.99130,0.99160,0.99080,0.99150,56
20100105,14:00:00,0.99420,0.99490,0.99360,0.99480,212
20100105,19:00:00,0.99460,0.99490,0.99370,0.99420,400
20100105,20:00:00,0.99410,0.99460,0.99390,0.99450,92
20100105,21:00:00,0.99440,0.99490,0.99390,0.99470,208
20100105,22:00:00,0.99530,0.99560,0.99390,0.99440,216
20100105,23:00:00,0.99440,0.99530,0.99390,0.99470,172
20100106,00:00:00,0.99440,0.99500,0.99390,0.99480,108
20100106,01:00:00,0.99420,0.99460,0.99310,0.99310,200
20100106,02:00:00,0.99400,0.99440,0.99340,0.99390,192
20100106,03:00:00,0.99450,0.99570,0.99440,0.99560,148
20100106,04:00:00,0.99550,0.99580,0.99460,0.99560,200
20100106,05:00:00,0.99600,0.99730,0.99570,0.99660,708
20100106,06:00:00,0.99660,0.99710,0.99560,0.99690,288
20100106,07:00:00,0.99650,0.99710,0.99570,0.99670,412
20100106,08:00:00,0.99650,0.99680,0.99550,0.99660,656
20100106,11:00:00,0.99530,0.99530,0.99450,0.99450,284
20100106,12:00:00,0.99470,0.99550,0.99450,0.99470,160
20100106,13:00:00,0.99430,0.99480,0.99400,0.99470,172
20100106,14:00:00,0.99560,0.99620,0.99450,0.99510,432
20100106,19:00:00,0.99490,0.99570,0.99490,0.99540,192
20100106,20:00:00,0.99540,0.99540,0.99370,0.99440,296
20100106,22:00:00,0.99430,0.99560,0.99430,0.99450,324
20100106,23:00:00,0.99440,0.99590,0.99390,0.99510,496
20100107,00:00:00,0.99420,0.99580,0.99420,0.99570,332
20100107,01:00:00,0.99540,0.99600,0.99490,0.99560,436
20100107,03:00:00,0.99320,0.99450,0.99310,0.99370,208
20100107,04:00:00,0.99440,0.99520,0.99390,0.99470,404
20100107,05:00:00,0.99430,0.99510,0.99320,0.99370,420
20100107,06:00:00,0.99390,0.99630,0.99310,0.99620,128
20100107,07:00:00,0.99620,0.99620,0.99410,0.99420,172
20100107,08:00:00,0.99490,0.99490,0.99410,0.99470,184
20100107,10:00:00,1.00060,1.00140,1.00060,1.00130,152
20100107,12:00:00,0.99960,1.00080,0.99900,1.00080,292
20100107,13:00:00,1.00110,1.00130,1.00040,1.00110,288
20100107,14:00:00,1.00190,1.00300,1.00130,1.00290,344
20100107,15:00:00,1.00310,1.00330,1.00250,1.00300,172
20100107,18:00:00,0.99920,0.99930,0.99900,0.99920,96
20100107,19:00:00,0.99800,0.99820,0.99730,0.99820,176
20100107,20:00:00,0.99870,0.99880,0.99750,0.99820,208
20100107,21:00:00,0.99840,0.99910,0.99790,0.99880,228
20100107,22:00:00,0.99810,0.99880,0.99800,0.99870,104
20100107,23:00:00,0.99840,0.99870,0.99780,0.99820,220
20100108,00:00:00,0.99960,1.00020,0.99890,0.99990,304
20100108,01:00:00,0.99980,0.99990,0.99860,0.99920,312
20100108,02:00:00,0.99876,1.00038,0.99862,0.99956,1248
20100108,03:00:00,0.99961,1.00023,0.99902,1.00008,1288
20100108,04:00:00,1.00006,1.00019,0.99932,0.99968,1252
20100108,05:00:00,0.99964,0.99987,0.99844,0.99882,1444
20100108,06:00:00,0.99884,0.99933,0.99847,0.99905,2548
20100108,07:00:00,0.99905,1.00015,0.99870,0.99957,3832
20100108,08:00:00,0.99957,0.99979,0.99869,0.99945,4260
20100108,09:00:00,0.99947,1.00050,0.99907,0.99938,3948
20100108,10:00:00,0.99944,1.00062,0.99888,0.99980,2828
20100108,11:00:00,0.99973,1.00114,0.99914,1.00083,2684
20100108,12:00:00,1.00082,1.00184,1.00037,1.00120,2056
20100108,13:00:00,1.00120,1.00475,1.00098,1.00405,2772
20100108,14:00:00,1.00401,1.00401,0.99887,1.00165,3724
20100108,15:00:00,1.00169,1.00178,0.99394,0.99443,3884
20100108,16:00:00,0.99445,0.99624,0.99397,0.99599,3856
20100108,17:00:00,0.99602,0.99738,0.99574,0.99712,2372
20100108,18:00:00,0.99718,0.99726,0.99396,0.99407,2012
20100108,19:00:00,0.99406,0.99519,0.99338,0.99461,2596
20100108,20:00:00,0.99463,0.99463,0.99138,0.99148,1284
20100108,21:00:00,0.99147,0.99225,0.99094,0.99154,1392
20100108,22:00:00,0.99163,0.99289,0.99163,0.99214,916
20100108,23:00:00,0.99219,0.99356,0.99215,0.99343,952
20100111,00:00:00,0.99316,0.99430,0.99244,0.99251,1248
20100111,01:00:00,0.99254,0.99304,0.99147,0.99260,1244
20100111,02:00:00,0.99250,0.99260,0.99160,0.99240,268
20100111,03:00:00,0.99100,0.99160,0.99020,0.99080,140
20100111,04:00:00,0.99000,0.99070,0.98920,0.98990,676
20100111,05:00:00,0.98910,0.98980,0.98900,0.98960,44
20100111,06:00:00,0.98890,0.98950,0.98810,0.98890,480
20100111,07:00:00,0.98950,0.98990,0.98840,0.98860,460
20100111,08:00:00,0.98970,0.99090,0.98900,0.99060,268
20100111,09:00:00,0.99010,0.99050,0.98940,0.99010,344
20100111,10:00:00,0.99060,0.99090,0.98990,0.99060,156
20100111,11:00:00,0.99010,0.99080,0.98800,0.98810,740
20100111,12:00:00,0.98880,0.98880,0.98810,0.98880,64
20100111,13:00:00,0.99020,0.99040,0.98920,0.99000,512
20100111,14:00:00,0.99010,0.99060,0.98930,0.99040,252
20100111,18:00:00,0.98210,0.98280,0.98210,0.98270,116
20100111,19:00:00,0.98380,0.98380,0.98270,0.98380,356
20100111,20:00:00,0.98300,0.98340,0.98230,0.98330,184
20100111,21:00:00,0.98230,0.98310,0.98230,0.98290,168
20100111,22:00:00,0.98290,0.98350,0.98220,0.98290,304
20100111,23:00:00,0.98290,0.98320,0.98230,0.98260,396
20100112,00:00:00,0.98260,0.98300,0.97950,0.98240,260
20100112,01:00:00,0.98260,0.98340,0.98180,0.98330,228
20100112,02:00:00,0.98340,0.98370,0.98260,0.98370,340
20100112,03:00:00,0.98370,0.98400,0.98310,0.98350,208
20100112,04:00:00,0.98330,0.98460,0.98300,0.98430,104
20100112,05:00:00,0.98340,0.98440,0.98280,0.98400,516
20100112,06:00:00,0.98350,0.98410,0.98300,0.98350,540
20100112,07:00:00,0.98370,0.98430,0.98310,0.98310,588
20100112,08:00:00,0.98390,0.98520,0.98320,0.98470,244
20100112,09:00:00,0.98430,0.98500,0.98420,0.98470,264
20100112,11:00:00,0.98600,0.98610,0.98470,0.98530,736
20100112,12:00:00,0.98440,0.98570,0.98430,0.98530,448
20100112,13:00:00,0.98340,0.98360,0.98270,0.98340,112
20100112,18:00:00,0.97880,0.97940,0.97860,0.97900,144
20100112,20:00:00,0.97760,0.97840,0.97750,0.97810,196
20100112,21:00:00,0.97890,0.98020,0.97810,0.98010,312
20100112,22:00:00,0.98010,0.98030,0.97850,0.97920,568
20100112,23:00:00,0.97880,0.98010,0.97840,0.98000,116
20100113,00:00:00,0.97940,0.97990,0.97850,0.97920,324
20100113,01:00:00,0.97990,0.98020,0.97910,0.98000,372
20100113,02:00:00,0.98000,0.98060,0.97930,0.97990,272
